Orthogroup,Salar
OG0003562,XP_014026241.1
OG0002168,XP_013979594.1
OG0002168,XP_014004580.1
OG0002169,XP_013979614.1
OG0002169,XP_014004572.1
OG0002166,XP_014007838.1
OG0002166,XP_014019914.1
OG0002166,XP_014030008.1
OG0002167,XP_014019896.1
OG0002167,XP_014029990.1
OG0002164,XP_013980295.1
OG0002164,XP_014004066.1
OG0002165,XP_013980270.1
OG0002165,XP_014004602.1
OG0002162,XP_013980304.1
OG0002162,XP_014004062.1
OG0002163,XP_013980299.1
OG0002163,XP_014004065.1
OG0002160,XP_013980328.1
OG0002160,XP_014004032.1
OG0002161,XP_013980254.1
OG0002161,XP_014004045.1
OG0004869,XP_013982056.1
OG0004869,XP_014030682.1
OG0004868,XP_013982058.1
OG0004868,XP_014030678.1
OG0004861,XP_013981946.1
OG0004861,XP_014030656.1
OG0004860,XP_013981944.1
OG0004860,XP_014030655.1
OG0004863,XP_013982072.1
OG0004863,XP_014030660.1
OG0004862,XP_013981947.1
OG0004862,XP_014030657.1
OG0004865,XP_013982061.1
OG0004865,XP_014030675.1
OG0004864,XP_013982065.1
OG0004864,XP_014030259.1
OG0004867,NP_001167120.1
OG0004867,XP_014010122.1
OG0004866,XP_013982059.1
OG0004866,XP_014030677.1
OG0012839,XP_013983227.1
OG0012839,XP_014038146.1
OG0012838,0
OG0012835,XP_014057485.1
OG0012834,XP_014057656.1
OG0012837,XP_014013601.1
OG0012836,XP_013981099.1
OG0012836,XP_014003319.1
OG0012831,XP_013980884.1
OG0012831,XP_014003513.1
OG0012830,XP_014003606.1
OG0012833,XP_013980693.1
OG0012832,XP_014003458.1
OG0002830,XP_014019676.1
OG0002830,XP_014028575.1
OG0002831,XP_014019682.1
OG0002831,XP_014028574.1
OG0002832,XP_014019680.1
OG0002832,XP_014028572.1
OG0002833,XP_014019697.1
OG0002833,XP_014028567.1
OG0002834,XP_014019684.1
OG0002834,XP_014028556.1
OG0002835,XP_014019436.1
OG0002835,XP_014028524.1
OG0002836,NP_001134011.1
OG0002836,XP_014019722.1
OG0002837,XP_014019720.1
OG0002837,XP_014028411.1
OG0002838,XP_014019719.1
OG0002838,XP_014028530.1
OG0002839,XP_014019712.1
OG0002839,XP_014028535.1
OG0011339,XP_014049722.1
OG0011339,XP_014049802.1
OG0011339,XP_014058110.1
OG0011338,XP_014058132.1
OG0011338,XP_014058252.1
OG0011333,XP_014049820.1
OG0011333,XP_014057883.1
OG0011332,XP_014049809.1
OG0011332,XP_014049910.1
OG0011331,XP_014044342.1
OG0011331,XP_014049869.1
OG0011331,XP_014057869.1
OG0011331,XP_014057962.1
OG0011330,XP_014057810.1
OG0011337,XP_014049825.1
OG0011337,XP_014058097.1
OG0011336,XP_014049985.1
OG0011336,XP_014058019.1
OG0011335,XP_014039855.1
OG0011335,XP_014049799.1
OG0011335,XP_014057827.1
OG0011334,XP_014049856.1
OG0011334,XP_014057894.1
OG0000090,NP_001134284.1
OG0000090,NP_001152845.1
OG0000090,XP_014009324.1
OG0000090,XP_014009325.1
OG0000090,XP_014009327.1
OG0000090,XP_014009328.1
OG0000090,XP_014037583.1
OG0000090,XP_014039438.1
OG0000090,XP_014040612.1
OG0000090,XP_014045978.1
OG0000090,XP_014052154.1
OG0000091,0
OG0000092,XP_014011522.1
OG0000092,XP_014046978.1
OG0000092,XP_014062315.1
OG0000092,XP_014062318.1
OG0000092,XP_014062418.1
OG0000093,XP_014037603.1
OG0000093,XP_014038362.1
OG0000093,XP_014038383.1
OG0000093,XP_014040459.1
OG0000093,XP_014040998.1
OG0000093,XP_014044861.1
OG0000093,XP_014046410.1
OG0000093,XP_014046892.1
OG0000093,XP_014061590.1
OG0000093,XP_014061592.1
OG0000093,XP_014061593.1
OG0000094,XP_013981532.1
OG0000094,XP_013982582.1
OG0000094,XP_014031311.1
OG0000094,XP_014039015.1
OG0000094,XP_014043141.1
OG0000094,XP_014044350.1
OG0000095,XP_014043770.1
OG0000095,XP_014055455.1
OG0000095,XP_014067223.1
OG0000095,XP_014067913.1
OG0000095,XP_014067917.1
OG0000095,XP_014067922.1
OG0000095,XP_014067924.1
OG0000096,XP_014037535.1
OG0000096,XP_014042130.1
OG0000096,XP_014042131.1
OG0000096,XP_014043447.1
OG0000096,XP_014046999.1
OG0000096,XP_014055311.1
OG0000096,XP_014055312.1
OG0000096,XP_014055313.1
OG0000096,XP_014055330.1
OG0000096,XP_014055331.1
OG0000096,XP_014055336.1
OG0000096,XP_014055337.1
OG0000096,XP_014055338.1
OG0000096,XP_014067895.1
OG0000096,XP_014067903.1
OG0000096,XP_014067904.1
OG0000096,XP_014067905.1
OG0000097,XP_014011466.1
OG0000097,XP_014011467.1
OG0000097,XP_014011468.1
OG0000097,XP_014011474.1
OG0000097,XP_014011539.1
OG0000097,XP_014011540.1
OG0000098,0
OG0000099,NP_001117138.1
OG0000099,XP_014042118.1
OG0000099,XP_014047100.1
OG0000099,XP_014048427.1
OG0000099,XP_014059766.1
OG0008775,NP_001134375.1
OG0008775,XP_014063492.1
OG0008774,NP_001139889.1
OG0008774,XP_014064456.1
OG0008777,XP_014050771.1
OG0008777,XP_014064422.1
OG0008776,XP_014008545.1
OG0008776,XP_014063493.1
OG0008771,XP_014064505.1
OG0008770,XP_014051070.1
OG0008773,XP_014008601.1
OG0008772,XP_014021279.1
OG0008772,XP_014038526.1
OG0008779,XP_014050814.1
OG0008779,XP_014064379.1
OG0008778,XP_014050793.1
OG0008778,XP_014064397.1
OG0000546,XP_014040387.1
OG0000546,XP_014040462.1
OG0000546,XP_014040556.1
OG0000546,XP_014040850.1
OG0000547,NP_001136188.1
OG0000547,XP_014000260.1
OG0000547,XP_014039515.1
OG0000544,XP_014039378.1
OG0000544,XP_014058601.1
OG0000544,XP_014058632.1
OG0000545,XP_013983551.1
OG0000545,XP_013983553.1
OG0000545,XP_013983555.1
OG0000545,XP_013983560.1
OG0000542,XP_013994927.1
OG0000542,XP_014035293.1
OG0000542,XP_014040227.1
OG0000542,XP_014049947.1
OG0000542,XP_014065333.1
OG0000543,XP_014039776.1
OG0000543,XP_014040079.1
OG0000543,XP_014058676.1
OG0000543,XP_014058684.1
OG0000540,NP_001167343.1
OG0000540,XP_014035268.1
OG0000540,XP_014057808.1
OG0000540,XP_014057816.1
OG0000541,XP_014037641.1
OG0000541,XP_014041055.1
OG0000541,XP_014049972.1
OG0000541,XP_014049973.1
OG0000541,XP_014053584.1
OG0014868,XP_014061589.1
OG0014869,XP_013999261.1
OG0000548,XP_014010460.1
OG0000548,XP_014013442.1
OG0000548,XP_014061773.1
OG0000549,XP_013986444.1
OG0000549,XP_013986448.1
OG0000549,XP_014029707.1
OG0000549,XP_014029747.1
OG0016648,XP_014053387.1
OG0016649,XP_014053386.1
OG0016642,XP_014053490.1
OG0016643,XP_014053488.1
OG0016640,XP_014053493.1
OG0016641,XP_014053491.1
OG0016646,XP_014053432.1
OG0016647,NP_001134999.1
OG0016644,NP_001239293.1
OG0016645,XP_013992396.1
OG0003019,XP_014013029.1
OG0003019,XP_014036036.1
OG0003018,XP_014013040.1
OG0003018,XP_014036037.1
OG0003011,XP_014013106.1
OG0003011,XP_014036115.1
OG0003010,XP_014013093.1
OG0003010,XP_014036133.1
OG0003013,XP_014013044.1
OG0003013,XP_014036114.1
OG0003012,XP_014013039.1
OG0003012,XP_014013063.1
OG0003012,XP_014013113.1
OG0003015,XP_014013049.1
OG0003015,XP_014036104.1
OG0003014,XP_014013048.1
OG0003014,XP_014036109.1
OG0003017,XP_014013065.1
OG0003017,XP_014036044.1
OG0003016,XP_014013054.1
OG0003016,XP_014036045.1
OG0010525,XP_013985772.1
OG0010525,XP_014038777.1
OG0010524,XP_014020495.1
OG0010524,XP_014067094.1
OG0010527,XP_014045011.1
OG0010527,XP_014054580.1
OG0010526,XP_013985776.1
OG0010526,XP_014038891.1
OG0010521,XP_014034007.1
OG0010520,XP_013985768.1
OG0010520,XP_014038061.1
OG0010520,XP_014038281.1
OG0010523,XP_014040948.1
OG0010523,XP_014064322.1
OG0010522,XP_014041770.1
OG0010522,XP_014045842.1
OG0010522,XP_014067198.1
OG0010529,XP_013985799.1
OG0010529,XP_014038286.1
OG0010528,XP_014038174.1
OG0010528,XP_014044940.1
OG0010528,XP_014044979.1
OG0010528,XP_014046065.1
OG0010528,XP_014064354.1
OG0012019,NP_001135007.1
OG0012018,XP_014009241.1
OG0012018,XP_014064257.1
OG0017069,XP_013994787.1
OG0017068,NP_001133551.1
OG0012013,XP_014011074.1
OG0012012,XP_014006608.1
OG0012012,XP_014038622.1
OG0012012,XP_014040263.1
OG0012011,XP_014006598.1
OG0012011,XP_014006602.1
OG0012010,XP_014008836.1
OG0012010,XP_014063775.1
OG0012017,XP_014009195.1
OG0012017,XP_014064259.1
OG0012016,NP_001133706.1
OG0012016,XP_014062608.1
OG0012015,XP_014009162.1
OG0012015,XP_014064086.1
OG0012014,XP_014062860.1
OG0020913,XP_014051137.1
OG0020912,XP_014000775.1
OG0020911,XP_014000657.1
OG0020910,NP_001135083.1
OG0020917,XP_014050977.1
OG0020916,XP_013997603.1
OG0020916,XP_014003047.1
OG0020916,XP_014016849.1
OG0020916,XP_014037675.1
OG0020916,XP_014056872.1
OG0020915,XP_013994403.1
OG0020914,XP_014050987.1
OG0020919,XP_013981576.1
OG0020919,XP_014025870.1
OG0020918,XP_014050978.1
OG0005603,XP_014024829.1
OG0005603,XP_014072289.1
OG0013768,NP_001133459.1
OG0013768,XP_014028717.1
OG0013769,XP_014015451.1
OG0013769,XP_014068876.1
OG0023299,XP_013996625.1
OG0023298,XP_013996630.1
OG0013762,XP_013982519.1
OG0013762,XP_014031213.1
OG0013763,XP_014031327.1
OG0013760,XP_013982437.1
OG0013761,XP_013982522.1
OG0013766,XP_014068905.1
OG0013767,XP_013982712.1
OG0013767,XP_014031565.1
OG0013764,XP_013982555.1
OG0013764,XP_014031330.1
OG0013765,NP_001134449.1
OG0013765,XP_014031586.1
OG0014082,NP_001134526.1
OG0014083,NP_001134883.1
OG0014083,XP_014060981.1
OG0014080,NP_001133248.1
OG0014081,XP_014062442.1
OG0014086,XP_014062795.1
OG0014087,XP_014063962.1
OG0014084,XP_014035045.1
OG0014085,XP_014000776.1
OG0014088,NP_001139957.1
OG0014089,XP_014060881.1
OG0009419,XP_013998538.1
OG0009419,XP_014033567.1
OG0009418,XP_013998559.1
OG0009418,XP_014033472.1
OG0009413,XP_014043705.1
OG0009413,XP_014066257.1
OG0009412,XP_013998002.1
OG0009412,XP_014033439.1
OG0009411,XP_013997975.1
OG0009411,XP_014033470.1
OG0009410,XP_013997970.1
OG0009410,XP_014033402.1
OG0009417,XP_014044999.1
OG0009417,XP_014066218.1
OG0009416,XP_014033548.1
OG0009415,XP_013998581.1
OG0009415,XP_014033647.1
OG0009414,XP_014044163.1
OG0009414,XP_014066244.1
OG0023439,XP_013981398.1
OG0023438,XP_013999907.1
OG0026409,0
OG0026408,0
OG0023431,XP_014030088.1
OG0023430,XP_014019456.1
OG0023433,XP_013999462.1
OG0023432,XP_013999425.1
OG0023435,XP_013999479.1
OG0023434,XP_013999472.1
OG0023437,0
OG0023436,0
OG0022528,XP_014020326.1
OG0022529,0
OG0015689,XP_014012930.1
OG0015688,XP_014012921.1
OG0015687,XP_014012933.1
OG0015686,XP_014012943.1
OG0015685,XP_014012840.1
OG0015684,XP_014012949.1
OG0015683,XP_014012955.1
OG0015682,XP_014012985.1
OG0015681,XP_014012987.1
OG0015680,XP_014036021.1
OG0015355,XP_014028787.1
OG0018559,XP_014005309.1
OG0015357,NP_001134844.1
OG0015356,NP_001133027.1
OG0015351,XP_014028427.1
OG0015350,XP_014028858.1
OG0015353,XP_014021088.1
OG0015352,XP_014028807.1
OG0018550,XP_014025035.1
OG0018551,NP_001167277.1
OG0018552,NP_001139942.1
OG0018553,XP_014005329.1
OG0018554,XP_014005331.1
OG0018555,XP_014005333.1
OG0018556,XP_014005336.1
OG0018557,XP_014005335.1
OG0000027,XP_014038256.1
OG0000027,XP_014038864.1
OG0000027,XP_014038866.1
OG0000027,XP_014040958.1
OG0000027,XP_014043102.1
OG0000027,XP_014043550.1
OG0000027,XP_014043580.1
OG0000027,XP_014043665.1
OG0000027,XP_014070817.1
OG0000027,XP_014070818.1
OG0000027,XP_014070820.1
OG0000027,XP_014070823.1
OG0000027,XP_014070824.1
OG0000027,XP_014070826.1
OG0000027,XP_014070828.1
OG0000027,XP_014070829.1
OG0000027,XP_014070830.1
OG0000027,XP_014070831.1
OG0000027,XP_014070842.1
OG0000027,XP_014070844.1
OG0000027,XP_014070845.1
OG0000027,XP_014070847.1
OG0000026,NP_001117041.1
OG0000026,NP_001117194.1
OG0000026,XP_013995022.1
OG0000026,XP_013995023.1
OG0000026,XP_013995026.1
OG0000026,XP_014025488.1
OG0000026,XP_014044197.1
OG0000026,XP_014044241.1
OG0000026,XP_014044648.1
OG0000026,XP_014045183.1
OG0000026,XP_014046104.1
OG0000026,XP_014046152.1
OG0000026,XP_014046191.1
OG0000026,XP_014046373.1
OG0000026,XP_014047012.1
OG0000026,XP_014047098.1
OG0000029,NP_001133185.1
OG0000029,NP_001133186.1
OG0000029,XP_013984626.1
OG0000029,XP_014048832.1
OG0000029,XP_014051943.1
OG0000029,XP_014055971.1
OG0000029,XP_014061530.1
OG0000029,XP_014066566.1
OG0000029,XP_014068934.1
OG0025178,0
OG0025179,0
OG0000028,XP_013996551.1
OG0000028,XP_013997246.1
OG0000028,XP_014006213.1
OG0000028,XP_014006214.1
OG0000028,XP_014007630.1
OG0000028,XP_014007633.1
OG0000028,XP_014022846.1
OG0000028,XP_014032836.1
OG0000028,XP_014047344.1
OG0000028,XP_014050103.1
OG0000028,XP_014055887.1
OG0000028,XP_014065332.1
OG0025172,0
OG0025173,0
OG0025170,0
OG0025171,XP_014012107.1
OG0025176,0
OG0025177,0
OG0025174,XP_014039599.1
OG0025175,0
OG0017858,NP_001134076.1
OG0017859,XP_014010100.1
OG0018888,XP_014060632.1
OG0018889,NP_001134314.1
OG0017854,XP_014010127.1
OG0017855,XP_014010115.1
OG0017856,XP_014010113.1
OG0018885,XP_013999882.1
OG0017850,XP_014010172.1
OG0017851,XP_014009936.1
OG0017852,XP_014010134.1
OG0017853,XP_014010130.1
OG0024801,XP_014038114.1
OG0024801,XP_014038306.1
OG0024801,XP_014038348.1
OG0024800,XP_014030160.1
OG0024803,XP_014003704.1
OG0024803,XP_014057104.1
OG0024802,XP_014032122.1
OG0024805,XP_014008217.1
OG0024805,XP_014041534.1
OG0024804,XP_014039138.1
OG0024807,XP_014065399.1
OG0024806,0
OG0024809,XP_014037431.1
OG0024809,XP_014045240.1
OG0024808,XP_014046171.1
OG0024808,XP_014049547.1
OG0024808,XP_014058581.1
OG0019689,XP_014000764.1
OG0019688,XP_014000774.1
OG0019683,XP_013985784.1
OG0019682,XP_014000433.1
OG0019681,XP_013999276.1
OG0019680,XP_013999273.1
OG0019687,XP_014000783.1
OG0019686,XP_014000626.1
OG0019685,XP_014000795.1
OG0019684,0
OG0020278,XP_014034287.1
OG0020279,XP_013998799.1
OG0020276,XP_013998731.1
OG0020277,XP_014000472.1
OG0020274,XP_013998743.1
OG0020275,XP_014034285.1
OG0020272,XP_014000167.1
OG0020273,XP_013998740.1
OG0020270,XP_014040255.1
OG0020271,XP_014065737.1
OG0009314,XP_013983625.1
OG0009314,XP_013994329.1
OG0001949,XP_014020141.1
OG0001949,XP_014056204.1
OG0001948,XP_014020220.1
OG0001948,XP_014056193.1
OG0009315,NP_001134466.1
OG0001945,XP_014020418.1
OG0001945,XP_014056180.1
OG0001944,XP_014020442.1
OG0001944,XP_014056176.1
OG0001947,XP_014020284.1
OG0001947,XP_014056190.1
OG0001946,XP_014020390.1
OG0001946,XP_014056182.1
OG0001941,XP_014020505.1
OG0001941,XP_014056064.1
OG0001940,XP_014020530.1
OG0001940,XP_014056065.1
OG0001943,NP_001167346.1
OG0001943,XP_014020468.1
OG0001942,XP_014025415.1
OG0001942,XP_014056171.1
OG0009317,XP_013994728.1
OG0009310,XP_013983788.1
OG0009311,XP_013983790.1
OG0009311,XP_013994127.1
OG0028535,0
OG0009312,XP_014048872.1
OG0009313,NP_001133367.1
OG0009313,XP_014059297.1
OG0020498,XP_014070709.1
OG0020499,XP_014031953.1
OG0020499,XP_014031959.1
OG0020499,XP_014043423.1
OG0020492,XP_014018959.1
OG0020493,XP_014018963.1
OG0020490,XP_014070779.1
OG0020491,NP_001133380.1
OG0020496,XP_013983213.1
OG0020496,XP_014031947.1
OG0020497,NP_001117115.1
OG0020494,0
OG0020495,XP_014018940.1
OG0007464,XP_014032961.1
OG0007464,XP_014066415.1
OG0007465,XP_013998322.1
OG0007465,XP_014033968.1
OG0007466,XP_013998287.1
OG0007466,XP_014033976.1
OG0007467,XP_013998307.1
OG0007467,XP_014033982.1
OG0007460,XP_013998651.1
OG0007460,XP_014034245.1
OG0007461,XP_013998352.1
OG0007461,XP_014033931.1
OG0007462,XP_013998341.1
OG0007462,XP_014033937.1
OG0007463,XP_014031860.1
OG0007463,XP_014066420.1
OG0007468,XP_014066386.1
OG0007469,XP_014035747.1
OG0007469,XP_014066369.1
OG0027721,0
OG0027720,0
OG0027723,0
OG0027722,XP_014028205.1
OG0027725,XP_014034277.1
OG0027724,XP_014039765.1
OG0027727,XP_013999059.1
OG0027726,XP_014046972.1
OG0027729,XP_013996715.1
OG0027728,XP_014042381.1
OG0026629,0
OG0026628,0
OG0026625,0
OG0006737,XP_014015310.1
OG0006737,XP_014036631.1
OG0006736,XP_014015314.1
OG0006736,XP_014036626.1
OG0006735,NP_001134640.1
OG0006735,XP_014012723.1
OG0006734,XP_014012731.1
OG0006734,XP_014037188.1
OG0006733,XP_014012746.1
OG0006733,XP_014037180.1
OG0006732,XP_014012654.1
OG0006732,XP_014037165.1
OG0006731,NP_001167360.1
OG0006731,XP_014037172.1
OG0006730,XP_014012605.1
OG0006730,XP_014037099.1
OG0006739,XP_014015324.1
OG0006739,XP_014036667.1
OG0006738,XP_014015334.1
OG0006738,XP_014036656.1
OG0026890,0
OG0026891,0
OG0026892,XP_014062484.1
OG0026893,XP_014027319.1
OG0026894,0
OG0026895,0
OG0026896,0
OG0026897,0
OG0026898,0
OG0026899,0
OG0004469,XP_013997145.1
OG0004469,XP_014032596.1
OG0004468,XP_013997136.1
OG0004468,XP_014032566.1
OG0004465,XP_013997122.1
OG0004465,XP_014032710.1
OG0004464,XP_013997109.1
OG0004464,XP_014032702.1
OG0004467,XP_013997125.1
OG0004467,XP_014032725.1
OG0004466,XP_013997117.1
OG0004466,XP_014032714.1
OG0004461,XP_014047635.1
OG0004461,XP_014066497.1
OG0004460,XP_014047752.1
OG0004460,XP_014066478.1
OG0004463,XP_013997108.1
OG0004463,XP_014032701.1
OG0004462,XP_014054218.1
OG0004462,XP_014054294.1
OG0004462,XP_014068519.1
OG0002708,XP_013991481.1
OG0002708,XP_014002440.1
OG0002709,XP_013991475.1
OG0002709,XP_014002437.1
OG0002706,XP_013991500.1
OG0002706,XP_014002486.1
OG0002707,XP_013991499.1
OG0002707,XP_014002450.1
OG0002704,XP_013991511.1
OG0002704,XP_014002464.1
OG0002705,XP_013991505.1
OG0002705,XP_014002459.1
OG0002702,XP_013991521.1
OG0002702,XP_014002475.1
OG0002703,NP_001134151.1
OG0002703,XP_014002474.1
OG0002700,XP_013991525.1
OG0002700,XP_014002477.1
OG0002701,NP_001134708.1
OG0002701,XP_013991523.1
OG0001178,XP_013980418.1
OG0001178,XP_013980494.1
OG0001178,XP_014003936.1
OG0001178,XP_014003958.1
OG0001179,XP_013985744.1
OG0001179,XP_013988021.1
OG0001174,XP_013983167.1
OG0001174,XP_014025904.1
OG0001174,XP_014038202.1
OG0001175,XP_013980980.1
OG0001175,XP_014003572.1
OG0001176,XP_014006043.1
OG0001176,XP_014039935.1
OG0001176,XP_014042011.1
OG0001176,XP_014043131.1
OG0001176,XP_014044412.1
OG0001176,XP_014057343.1
OG0001176,XP_014057344.1
OG0001176,XP_014057538.1
OG0001177,XP_013980868.1
OG0001177,XP_014003726.1
OG0001170,XP_014009746.1
OG0001170,XP_014010177.1
OG0001170,XP_014057282.1
OG0001171,XP_014057218.1
OG0001171,XP_014057356.1
OG0001171,XP_014057361.1
OG0001171,XP_014057377.1
OG0001172,XP_014027344.1
OG0001172,XP_014027359.1
OG0001173,XP_014018853.1
OG0001173,XP_014070644.1
OG0025819,XP_014050260.1
OG0025818,XP_014038476.1
OG0025811,0
OG0025810,XP_014041479.1
OG0025810,XP_014068660.1
OG0025813,NP_001134934.1
OG0025813,XP_014038147.1
OG0025812,0
OG0025815,0
OG0025814,XP_014040438.1
OG0025814,XP_014043045.1
OG0025817,XP_014039334.1
OG0025817,XP_014057863.1
OG0025816,XP_013982876.1
OG0025816,XP_013982928.1
OG0004289,XP_014045041.1
OG0004289,XP_014066223.1
OG0004288,XP_014045124.1
OG0004288,XP_014066227.1
OG0004281,XP_014041492.1
OG0004281,XP_014066287.1
OG0004280,XP_014041035.1
OG0004280,XP_014066289.1
OG0004283,NP_001134252.1
OG0004283,XP_013998593.1
OG0004282,XP_014042376.1
OG0004282,XP_014066081.1
OG0004285,XP_014028418.1
OG0004285,XP_014066260.1
OG0004284,XP_013998597.1
OG0004284,XP_014033476.1
OG0004287,XP_014044645.1
OG0004287,XP_014066237.1
OG0004286,XP_014044105.1
OG0004286,XP_014066251.1
OG0012563,XP_014045879.1
OG0012562,XP_013995801.1
OG0012562,XP_014045904.1
OG0012561,NP_001133769.1
OG0012561,XP_014046007.1
OG0012560,NP_001167291.1
OG0012560,XP_013995542.1
OG0012567,XP_013995641.1
OG0012567,XP_014046527.1
OG0012566,XP_013995654.1
OG0012565,NP_001134836.1
OG0012564,XP_013995754.1
OG0012564,XP_014045846.1
OG0012569,NP_001133824.1
OG0012569,XP_013996292.1
OG0012568,XP_013996230.1
OG0012568,XP_014046763.1
OG0003158,XP_013988933.1
OG0003158,XP_014022227.1
OG0003159,XP_013988940.1
OG0003159,XP_014022218.1
OG0016271,XP_013987652.1
OG0016270,XP_014023521.1
OG0016277,XP_014023592.1
OG0016276,XP_014023537.1
OG0016275,XP_014023482.1
OG0016274,NP_001134930.1
OG0003150,XP_013988885.1
OG0003150,XP_014022259.1
OG0003151,XP_013988897.1
OG0003151,XP_014022246.1
OG0003152,XP_013988901.1
OG0003152,XP_014022241.1
OG0003153,XP_013988910.1
OG0003153,XP_014022240.1
OG0003154,NP_001117147.1
OG0003154,NP_001117162.1
OG0003155,XP_013988911.1
OG0003156,XP_013988926.1
OG0003156,XP_014022233.1
OG0003157,XP_013988931.1
OG0003157,XP_014022230.1
OG0028009,XP_014064345.1
OG0028008,0
OG0028005,XP_014064122.1
OG0010288,XP_014020661.1
OG0010288,XP_014029272.1
OG0028007,0
OG0028006,0
OG0028001,0
OG0028000,0
OG0028003,0
OG0003595,XP_014016290.1
OG0003595,XP_014027544.1
OG0003598,XP_014016564.1
OG0003598,XP_014027564.1
OG0003599,XP_014016257.1
OG0003599,XP_014027571.1
OG0013212,XP_013988827.1
OG0013212,XP_014021683.1
OG0013213,XP_013988848.1
OG0013213,XP_014046916.1
OG0013210,XP_014021946.1
OG0013211,XP_013989113.1
OG0013211,XP_014021695.1
OG0013216,XP_013988970.1
OG0013216,XP_014022187.1
OG0013217,XP_014051573.1
OG0013214,XP_013988920.1
OG0013214,XP_014044848.1
OG0013215,XP_013989102.1
OG0013215,XP_014022219.1
OG0013218,XP_013988995.1
OG0013218,XP_014022164.1
OG0013219,XP_014051498.1
OG0002289,XP_014051088.1
OG0002289,XP_014064531.1
OG0002288,XP_014051082.1
OG0002288,XP_014064534.1
OG0002283,NP_001133114.1
OG0002283,XP_014003141.1
OG0002282,XP_014051063.1
OG0002282,XP_014064610.1
OG0002281,XP_013979459.1
OG0002281,XP_014003114.1
OG0002280,XP_013979456.1
