Salar,Ohno_annot_binary
NP_001134444.1,0
NP_001134445.1,0
NP_001134446.1,0
NP_001134448.1,0
NP_001134449.1,0
NP_001134450.1,0
NP_001134454.1,0
NP_001134455.1,0
NP_001134456.1,0
NP_001134458.1,0
NP_001134459.1,0
NP_001134460.1,0
NP_001134461.1,0
NP_001134462.1,0
NP_001134463.1,0
NP_001134466.1,0
NP_001134467.1,1
NP_001134468.1,0
NP_001134472.1,1
NP_001134476.1,0
NP_001134477.1,0
NP_001134478.1,1
NP_001134479.1,0
NP_001134480.1,1
NP_001134483.1,0
NP_001134484.1,0
NP_001134485.1,0
NP_001134488.1,0
NP_001134489.1,0
NP_001134491.1,0
NP_001134492.1,0
NP_001134493.1,0
NP_001134494.1,1
NP_001134495.1,0
NP_001134496.1,0
NP_001134498.1,1
NP_001134502.1,0
NP_001134503.1,0
NP_001134505.1,0
NP_001134506.1,0
NP_001134507.1,0
NP_001134508.1,0
NP_001134509.1,0
NP_001134510.1,0
NP_001134511.1,0
NP_001134512.1,0
NP_001134515.1,0
NP_001134516.1,1
NP_001134517.1,0
NP_001134518.1,0
NP_001134519.1,0
NP_001134521.1,0
NP_001134522.1,0
NP_001134523.1,0
NP_001134524.1,0
NP_001134526.1,0
NP_001134530.1,0
NP_001134531.1,0
NP_001134533.1,0
NP_001134534.1,0
NP_001134535.1,0
NP_001134536.1,0
NP_001134537.1,0
NP_001134538.1,1
NP_001134541.1,1
NP_001134542.1,0
NP_001134543.1,0
NP_001134544.1,0
NP_001134546.1,0
NP_001134547.1,1
NP_001134550.1,0
NP_001134551.1,0
NP_001134552.1,0
NP_001134553.1,0
NP_001134555.1,0
NP_001134556.1,0
NP_001134557.1,0
NP_001134558.1,0
NP_001134562.1,0
NP_001134564.1,0
NP_001134565.1,0
NP_001134566.1,1
NP_001134567.1,0
NP_001134568.1,0
NP_001134569.1,0
NP_001134570.1,0
NP_001134571.1,0
NP_001134572.1,0
NP_001134573.1,0
NP_001134575.1,0
NP_001134576.1,0
NP_001134577.1,0
NP_001134578.1,0
NP_001134580.1,0
NP_001134582.1,0
NP_001134583.1,0
NP_001134584.1,0
NP_001134585.1,0
NP_001134586.1,0
NP_001134588.2,0
NP_001134589.1,0
NP_001134591.1,0
NP_001134592.1,0
NP_001134597.1,1
NP_001134598.1,0
NP_001134599.1,1
NP_001134601.1,1
NP_001134602.1,0
NP_001134603.1,1
NP_001134605.1,0
NP_001134606.1,0
NP_001134607.1,0
NP_001134608.1,0
NP_001134609.1,0
NP_001134610.1,0
NP_001134611.1,0
NP_001134612.1,0
NP_001134613.1,0
NP_001134615.1,1
NP_001134617.1,0
NP_001134619.1,0
NP_001134620.1,0
NP_001134621.1,1
NP_001134623.1,1
NP_001134626.1,0
NP_001134627.1,0
NP_001134628.1,0
NP_001134630.1,0
NP_001134631.1,0
NP_001134633.1,0
NP_001134634.1,0
NP_001134635.1,0
NP_001134636.1,0
NP_001134638.1,0
NP_001134639.1,0
NP_001134640.1,0
NP_001134641.1,0
NP_001134642.1,0
NP_001134643.1,0
NP_001134644.1,0
NP_001134645.1,0
NP_001134648.1,0
NP_001134649.1,0
NP_001134650.1,0
NP_001134651.1,0
NP_001134652.1,0
NP_001134653.1,0
NP_001134654.1,0
NP_001134656.1,1
NP_001134657.1,0
NP_001134660.1,0
NP_001134662.1,0
NP_001134663.1,0
NP_001134664.1,0
NP_001134665.1,0
NP_001134666.1,0
NP_001134668.1,0
NP_001134669.1,0
NP_001134671.1,0
NP_001134673.1,0
NP_001134675.1,0
NP_001134676.1,1
NP_001134677.1,0
NP_001134678.1,0
NP_001134679.1,0
NP_001134680.1,0
NP_001134681.1,0
NP_001134682.1,0
NP_001134683.1,0
NP_001134684.1,0
NP_001134685.1,0
NP_001134687.1,0
NP_001134688.1,0
NP_001134689.1,0
NP_001134692.1,0
NP_001134693.1,0
NP_001134694.1,0
NP_001134695.1,0
NP_001134696.1,0
NP_001134699.1,0
NP_001134700.1,1
NP_001134701.1,0
NP_001134702.1,0
NP_001134703.1,0
NP_001134704.1,1
NP_001134705.1,0
NP_001134706.1,1
NP_001134707.1,0
NP_001134708.1,1
NP_001134709.1,1
NP_001134710.1,0
NP_001134712.1,0
NP_001134713.1,1
NP_001134714.1,1
NP_001134715.1,0
NP_001134716.1,1
NP_001134717.1,0
NP_001134718.1,0
NP_001134719.1,0
NP_001134721.1,0
NP_001134722.1,0
NP_001134723.1,0
NP_001134724.1,0
NP_001134725.1,0
NP_001134726.1,0
NP_001134728.1,0
NP_001134730.1,0
NP_001134731.1,0
NP_001134732.1,0
NP_001134733.1,0
NP_001134734.1,0
NP_001134735.1,0
NP_001134736.1,1
NP_001134742.1,1
NP_001134743.1,0
NP_001134744.1,0
NP_001134746.1,0
NP_001134749.1,0
NP_001134750.1,0
NP_001134751.1,0
NP_001134752.1,1
NP_001134753.1,0
NP_001134754.1,0
NP_001134755.1,0
NP_001134756.2,0
NP_001134757.1,0
NP_001134758.1,0
NP_001134759.1,0
NP_001134760.1,0
NP_001134761.1,0
NP_001134762.1,0
NP_001134763.1,1
NP_001134765.1,0
NP_001134766.1,0
NP_001134767.1,0
NP_001134770.1,0
NP_001134771.1,0
NP_001134773.1,0
NP_001134774.1,0
NP_001134775.1,0
NP_001134776.1,0
NP_001134778.1,0
NP_001134779.1,1
NP_001134780.1,1
NP_001134781.1,0
NP_001134783.1,0
NP_001134786.1,0
NP_001134787.1,0
NP_001134788.1,0
NP_001134789.1,0
NP_001134790.1,1
NP_001134791.1,0
NP_001134792.1,0
NP_001134793.1,0
NP_001134794.1,0
NP_001134795.1,0
NP_001134797.1,0
NP_001134799.1,0
NP_001134800.1,0
NP_001134801.1,0
NP_001134803.1,0
NP_001134806.1,0
NP_001134807.1,0
NP_001134809.1,0
NP_001134811.1,0
NP_001134812.1,0
NP_001134813.1,0
NP_001134814.1,0
NP_001134815.1,1
NP_001134817.1,0
NP_001134818.1,0
NP_001134819.1,0
NP_001134822.1,0
NP_001134823.1,1
NP_001134825.1,0
NP_001134826.1,0
NP_001134827.1,0
NP_001134831.1,0
NP_001134832.1,0
NP_001134834.1,0
NP_001134835.1,0
NP_001134836.1,0
NP_001134837.1,0
NP_001134838.1,0
NP_001134840.1,0
NP_001134841.1,0
NP_001134842.1,0
NP_001134843.1,0
NP_001134844.1,0
NP_001134846.1,0
NP_001134847.1,0
NP_001134848.1,0
NP_001134850.1,0
NP_001134851.1,0
NP_001134853.1,0
NP_001134855.1,0
NP_001134856.1,0
NP_001134857.1,0
NP_001134859.1,0
NP_001134860.1,0
NP_001134861.1,0
NP_001134862.1,0
NP_001134864.1,0
NP_001134865.1,0
NP_001134866.1,0
NP_001134867.1,0
NP_001134869.1,1
NP_001134870.1,1
NP_001134872.1,0
NP_001134873.1,0
NP_001134875.1,0
NP_001134876.1,1
NP_001134878.1,0
NP_001134881.1,0
NP_001134882.1,0
NP_001134883.1,0
NP_001134885.1,0
NP_001134887.1,0
NP_001134888.1,0
NP_001134889.1,0
NP_001134890.1,0
NP_001134891.1,0
NP_001134892.1,0
NP_001134893.1,0
NP_001134894.1,0
NP_001134895.1,0
NP_001134896.1,0
NP_001134897.1,0
NP_001134898.1,0
NP_001134899.1,0
NP_001134900.1,0
NP_001134902.1,0
NP_001134903.1,0
NP_001134904.2,0
NP_001134905.1,0
NP_001134906.1,0
NP_001134907.1,0
NP_001134909.1,0
NP_001134910.1,0
NP_001134911.1,0
NP_001134912.1,0
NP_001134915.1,0
NP_001134917.1,0
NP_001134918.1,0
NP_001134920.1,0
NP_001134921.1,0
NP_001134923.1,1
NP_001134925.1,0
NP_001134926.1,0
NP_001134930.1,0
NP_001134931.1,0
NP_001134932.1,1
NP_001134933.1,1
NP_001134934.1,0
NP_001134936.1,0
NP_001134937.1,0
NP_001134938.1,0
NP_001134939.1,0
NP_001134940.1,0
NP_001134941.1,0
NP_001134942.1,0
NP_001134943.1,1
NP_001134944.1,0
NP_001134945.1,0
NP_001134946.1,0
NP_001134947.1,1
NP_001134949.1,0
NP_001134950.1,0
NP_001134951.1,0
NP_001134952.1,0
NP_001134953.1,1
NP_001134954.1,0
NP_001134955.1,0
NP_001134956.1,0
NP_001134957.1,0
NP_001134958.2,0
NP_001134959.1,0
NP_001134962.1,0
NP_001134963.1,0
NP_001134964.1,0
NP_001134965.1,1
NP_001134967.1,0
NP_001134968.1,0
NP_001134969.1,0
NP_001134970.1,0
NP_001134971.1,0
NP_001134972.1,0
NP_001134973.1,0
NP_001134974.1,0
NP_001134975.1,0
NP_001134976.1,0
NP_001134977.1,0
NP_001134981.1,0
NP_001134982.1,0
NP_001134984.1,0
NP_001134985.1,1
NP_001134987.1,0
NP_001134988.1,0
NP_001134989.1,0
NP_001134990.1,0
NP_001134993.1,0
NP_001134994.1,0
NP_001134995.1,0
NP_001134998.1,0
NP_001134999.1,0
NP_001135000.1,0
NP_001135001.1,0
NP_001135002.1,0
NP_001135006.1,0
NP_001135007.1,0
NP_001135008.1,0
NP_001135009.1,1
NP_001135010.1,0
NP_001135011.1,0
NP_001135012.1,0
NP_001135014.1,0
NP_001135015.1,0
NP_001135017.1,0
NP_001135018.1,0
NP_001135019.1,0
NP_001135020.1,0
NP_001135021.1,0
NP_001135022.1,0
NP_001135026.1,0
NP_001135027.1,0
NP_001135029.1,0
NP_001135031.1,0
NP_001135032.1,0
NP_001135033.1,0
NP_001135034.1,0
NP_001135036.1,0
NP_001135037.2,0
NP_001135038.1,0
NP_001135039.1,0
NP_001135040.1,0
NP_001135043.1,0
NP_001135046.1,0
NP_001135047.1,0
NP_001135048.1,0
NP_001135049.1,0
NP_001135050.1,0
NP_001135051.1,1
NP_001135052.1,0
NP_001135053.1,0
NP_001135054.1,0
NP_001135055.1,0
NP_001135056.1,1
NP_001135057.1,0
NP_001135059.1,0
NP_001135060.1,0
NP_001135061.1,0
NP_001135062.1,1
NP_001135063.1,0
NP_001135064.1,0
NP_001135065.1,0
NP_001135067.1,0
NP_001135068.1,0
NP_001135069.1,0
NP_001135070.1,0
NP_001135071.1,0
NP_001135072.1,0
NP_001135073.1,0
NP_001135075.1,0
NP_001135077.1,0
NP_001135078.1,0
NP_001135079.1,0
NP_001135080.1,0
NP_001135081.1,0
NP_001135083.1,0
NP_001135084.1,0
NP_001135085.1,0
NP_001135086.1,0
NP_001135087.1,1
NP_001135088.1,0
NP_001135089.1,0
NP_001135090.1,0
NP_001135091.1,0
NP_001135092.1,0
NP_001135093.1,0
NP_001135094.1,1
NP_001135095.1,0
NP_001135096.1,0
NP_001135097.1,0
NP_001135098.1,0
NP_001135100.1,0
NP_001135101.1,1
NP_001135102.1,1
NP_001135104.1,0
NP_001135105.1,0
NP_001135106.1,1
NP_001135108.1,0
NP_001135110.1,0
NP_001135111.1,0
NP_001135112.1,0
NP_001135113.1,0
NP_001135114.1,1
NP_001135115.1,1
NP_001135116.1,0
NP_001135117.1,0
NP_001135118.1,0
NP_001135119.1,0
NP_001135121.1,1
NP_001135122.1,0
NP_001135123.1,0
NP_001135125.1,0
NP_001135126.1,0
NP_001135127.1,0
NP_001135129.1,0
NP_001135130.1,1
NP_001135131.1,0
NP_001135132.1,0
NP_001135133.1,0
NP_001135134.1,1
NP_001135135.1,0
NP_001135136.1,0
NP_001135138.1,1
NP_001135140.1,0
NP_001135141.1,0
NP_001135142.1,0
NP_001135143.1,0
NP_001135144.1,0
NP_001135145.1,0
NP_001135146.1,0
NP_001135147.1,0
NP_001135149.1,1
NP_001135150.1,0
NP_001135151.1,0
NP_001135152.1,0
NP_001135153.1,1
NP_001135156.1,0
NP_001135158.1,1
NP_001135159.1,0
NP_001135160.1,1
NP_001135161.1,0
NP_001135162.1,0
NP_001135163.1,0
NP_001135164.1,0
NP_001135165.1,0
NP_001135166.1,0
NP_001135167.1,1
NP_001135168.1,1
NP_001135169.1,0
NP_001135170.1,0
NP_001135172.1,0
NP_001135173.1,0
NP_001135174.1,1
NP_001135175.1,0
NP_001135178.1,0
NP_001135180.1,0
NP_001135181.1,0
NP_001135182.1,1
NP_001135183.1,1
NP_001135184.1,0
NP_001135190.1,1
NP_001135191.1,0
NP_001135192.1,0
NP_001135193.1,1
NP_001135194.1,0
NP_001135195.1,1
NP_001135197.1,1
NP_001135198.1,1
NP_001135199.1,0
NP_001135200.1,1
NP_001135201.1,0
NP_001135204.1,0
NP_001135205.1,1
NP_001135206.1,1
NP_001135208.1,1
NP_001135210.1,0
NP_001135211.1,1
NP_001135213.1,0
NP_001135214.1,0
NP_001135215.1,0
NP_001135218.1,0
NP_001135219.1,0
NP_001135222.1,1
NP_001135223.1,0
NP_001135224.1,0
NP_001135225.1,0
NP_001135227.1,0
NP_001135228.1,0
NP_001135230.1,1
NP_001135231.1,0
NP_001135232.1,0
NP_001135233.1,0
NP_001135234.1,0
NP_001135235.1,0
NP_001135236.1,0
NP_001135238.1,0
NP_001135239.1,0
NP_001135243.1,0
NP_001135244.1,1
NP_001135245.1,0
NP_001135246.1,1
NP_001135247.1,0
NP_001135248.1,0
NP_001135249.1,0
NP_001135250.1,1
NP_001135251.1,0
NP_001135252.1,0
NP_001135254.1,0
NP_001135255.1,0
NP_001135256.1,0
NP_001135258.1,0
NP_001135259.1,1
NP_001135260.1,0
NP_001135261.1,1
NP_001135263.1,0
NP_001135264.1,0
NP_001135266.1,0
NP_001135268.1,1
NP_001135269.1,0
NP_001135270.1,0
NP_001135271.1,0
NP_001135272.1,0
NP_001135273.1,1
NP_001135275.1,0
NP_001135276.1,0
NP_001135277.1,0
NP_001135278.1,0
NP_001135279.1,0
NP_001135280.1,0
NP_001135281.1,0
NP_001135282.1,1
NP_001135284.1,1
NP_001135285.1,0
NP_001135286.1,1
NP_001135287.1,0
NP_001135288.1,0
NP_001135289.1,0
NP_001135290.1,0
NP_001135291.1,0
NP_001135292.1,0
NP_001135293.1,0
NP_001135294.1,0
NP_001135298.1,0
NP_001135299.1,0
NP_001135300.1,0
NP_001135301.1,0
NP_001135302.1,0
NP_001135303.1,0
NP_001135304.1,0
NP_001135306.1,0
NP_001135307.1,0
NP_001135308.1,0
NP_001135309.1,0
NP_001135310.1,0
NP_001135312.1,0
NP_001135313.1,0
NP_001135314.1,1
NP_001135316.1,1
NP_001135319.1,1
NP_001135320.1,0
NP_001135325.1,0
NP_001135326.1,1
NP_001135327.1,0
NP_001135328.1,0
NP_001135331.1,0
NP_001135332.1,0
NP_001135334.1,0
NP_001135335.1,0
NP_001135336.1,0
NP_001135337.1,0
NP_001135339.1,0
NP_001135340.1,0
NP_001135341.1,0
NP_001135342.1,0
NP_001135343.1,0
NP_001135344.1,1
NP_001135345.1,0
NP_001135346.1,0
NP_001135347.1,0
NP_001135348.1,0
NP_001135349.1,0
NP_001135350.1,0
NP_001135353.1,0
NP_001135354.1,1
NP_001135355.1,0
NP_001135357.1,1
NP_001135358.1,0
NP_001135360.1,0
NP_001135361.1,0
NP_001135362.1,0
NP_001135364.1,0
NP_001135365.1,1
NP_001135366.1,0
NP_001135368.1,0
NP_001135370.1,0
NP_001135371.1,1
NP_001135372.1,0
NP_001135373.1,0
NP_001135374.1,0
NP_001135375.1,0
NP_001135377.1,0
NP_001135378.1,0
NP_001135379.1,0
NP_001135380.1,0
NP_001135381.1,0
NP_001135382.1,0
NP_001135383.1,0
NP_001135385.1,0
NP_001135386.1,0
NP_001135793.1,0
NP_001136179.1,0
NP_001136182.1,1
NP_001136183.1,0
NP_001136185.1,0
NP_001136188.1,0
NP_001136190.1,1
NP_001136191.1,0
NP_001136192.1,1
NP_001136193.1,0
NP_001138891.1,0
NP_001138892.1,0
NP_001138894.1,1
NP_001138895.1,0
NP_001138896.1,0
NP_001139825.1,0
NP_001139826.1,0
NP_001139827.1,0
NP_001139828.1,0
NP_001139829.1,0
NP_001139831.1,1
NP_001139832.1,0
NP_001139833.1,0
NP_001139837.1,0
NP_001139839.1,0
NP_001139840.1,1
NP_001139841.1,0
NP_001139842.1,0
NP_001139843.1,0
NP_001139845.1,0
NP_001139846.1,1
NP_001139847.1,0
NP_001139848.1,1
NP_001139849.1,1
NP_001139851.1,0
NP_001139854.1,0
NP_001139855.1,0
NP_001139857.1,1
NP_001139859.1,0
NP_001139860.1,0
NP_001139861.1,0
NP_001139863.1,0
NP_001139864.1,0
NP_001139865.1,0
NP_001139866.1,0
NP_001139867.1,0
NP_001139868.1,1
NP_001139869.1,0
NP_001139870.1,0
NP_001139871.1,0
NP_001139872.1,0
NP_001139875.1,0
NP_001139876.1,0
NP_001139878.1,0
NP_001139879.1,1
NP_001139882.1,0
NP_001139883.1,0
NP_001139884.1,1
NP_001139885.1,0
NP_001139886.1,0
NP_001139887.1,0
NP_001139888.1,0
NP_001139889.1,0
NP_001139890.1,0
NP_001139891.1,0
NP_001139894.1,0
NP_001139898.1,0
NP_001139899.1,0
NP_001139901.1,0
NP_001139902.1,0
NP_001139906.1,0
NP_001139907.1,0
NP_001139908.1,1
NP_001139909.1,0
NP_001139912.1,0
NP_001139915.1,0
NP_001139916.1,0
NP_001139917.1,0
NP_001139918.1,0
NP_001139919.1,0
NP_001139921.1,0
NP_001139923.1,0
NP_001139924.1,0
NP_001139926.1,0
NP_001139927.1,0
NP_001139928.1,1
NP_001139930.1,0
NP_001139933.1,0
NP_001139934.1,0
NP_001139936.1,0
NP_001139937.1,0
NP_001139940.1,0
NP_001139941.1,0
NP_001139942.1,0
NP_001139943.1,0
NP_001139944.1,0
NP_001139947.1,0
NP_001139948.1,0
NP_001139949.1,0
NP_001139952.1,0
NP_001139954.1,0
NP_001139955.1,0
NP_001139956.1,0
NP_001139957.1,0
NP_001139958.1,0
NP_001139959.1,0
NP_001139960.1,0
NP_001139961.1,0
NP_001139963.1,0
NP_001139965.1,0
NP_001139966.1,0
NP_001139968.1,0
NP_001139972.1,0
NP_001139974.1,0
NP_001139976.1,0
NP_001139977.1,0
NP_001139978.1,0
NP_001139979.1,0
NP_001139980.1,1
NP_001139981.1,0
NP_001139983.1,0
NP_001139984.1,0
NP_001139985.1,0
NP_001139986.1,0
NP_001139987.1,1
NP_001139988.1,0
NP_001139989.2,0
NP_001139991.1,0
NP_001139993.1,0
NP_001139994.1,0
NP_001139995.1,0
NP_001139996.1,0
NP_001139999.1,0
NP_001140001.1,0
NP_001140002.1,0
NP_001140003.1,0
NP_001140005.1,0
NP_001140006.1,1
NP_001140007.1,0
NP_001140010.1,0
NP_001140011.1,0
NP_001140013.1,0
NP_001140015.1,0
NP_001140017.1,0
NP_001140018.1,0
NP_001140020.1,0
NP_001140023.1,1
NP_001140024.1,0
NP_001140025.1,0
NP_001140026.1,0
NP_001140027.1,1
NP_001140028.1,0
NP_001140029.1,0
NP_001140036.1,0
NP_001140038.1,0
NP_001140041.1,1
NP_001140042.1,0
NP_001140044.1,1
NP_001140046.1,0
NP_001140047.1,1
NP_001140049.1,0
NP_001140050.1,0
NP_001140051.1,0
NP_001140054.1,0
NP_001140055.1,0
NP_001140056.1,0
NP_001140057.1,0
NP_001140059.1,0
NP_001140060.1,0
NP_001140061.2,0
NP_001140064.1,0
NP_001140065.1,0
NP_001140067.1,0
NP_001140068.1,0
NP_001140070.1,0
NP_001140071.1,0
NP_001140072.1,0
NP_001140073.1,0
NP_001140074.1,0
NP_001140076.1,0
NP_001140077.1,0
NP_001140078.1,0
NP_001140079.1,0
NP_001140081.1,0
NP_001140082.1,0
NP_001140084.1,0
NP_001140085.1,0
NP_001140086.2,1
NP_001140087.1,0
NP_001140088.1,0
NP_001140089.1,0
NP_001140090.1,1
NP_001140093.1,0
NP_001140094.1,0
NP_001140095.1,0
NP_001140097.1,0
NP_001140100.1,0
NP_001140101.1,0
NP_001140102.1,0
NP_001140104.1,0
NP_001140105.1,1
NP_001140106.1,0
NP_001140107.1,0
NP_001140108.1,0
NP_001140109.1,1
NP_001140110.1,0
NP_001140111.1,0
NP_001140113.1,1
NP_001140114.1,0
NP_001140115.1,1
NP_001140117.1,0
NP_001140118.1,0
NP_001140119.1,0
NP_001140120.1,0
NP_001140121.1,0
NP_001140124.1,0
NP_001140125.1,0
NP_001140126.1,0
NP_001140127.1,0
NP_001140128.1,0
NP_001140129.1,0
NP_001140131.1,0
NP_001140132.1,0
NP_001140133.1,0
NP_001140135.1,0
NP_001140136.1,0
NP_001140137.1,0
NP_001140138.1,1
NP_001140139.1,0
NP_001140140.1,0
NP_001140141.1,0
NP_001140143.1,0
NP_001140145.1,0
NP_001140146.1,0
NP_001140149.1,0
NP_001140150.1,0
NP_001140151.1,0
NP_001140152.1,0
NP_001140153.1,0
NP_001140154.1,0
NP_001152845.1,0
NP_001155165.1,0
NP_001156553.1,0
NP_001157171.1,0
NP_001158237.1,1
NP_001158734.1,0
NP_001158735.1,0
NP_001158737.1,0
NP_001158739.1,0
NP_001158740.1,0
NP_001158742.1,0
NP_001158743.1,0
NP_001158744.1,0
NP_001158745.1,0
NP_001158746.1,0
NP_001158747.1,0
NP_001158751.1,0
NP_001158752.1,0
NP_001158754.1,0
NP_001158756.1,0
NP_001158758.1,0
NP_001158760.1,0
NP_001158761.1,1
NP_001158762.1,0
NP_001158763.1,0
NP_001158764.1,0
NP_001158765.1,0
NP_001158766.1,0
NP_001158767.1,0
NP_001158768.1,0
NP_001158769.1,0
NP_001158772.1,0
NP_001158773.1,0
NP_001158774.1,0
NP_001158776.1,1
NP_001158777.1,1
NP_001158778.1,1
NP_001158779.1,0
NP_001158781.1,1
NP_001158784.1,0
NP_001158785.1,0
NP_001158786.1,0
NP_001158788.1,0
NP_001158789.1,0
NP_001158790.1,0
NP_001158792.1,0
NP_001158793.1,0
NP_001158796.1,0
NP_001158797.1,1
NP_001158798.1,0
NP_001158800.1,1
NP_001158801.1,0
NP_001158802.1,0
NP_001158803.1,0
NP_001158805.1,0
NP_001158806.1,0
NP_001158807.1,0
NP_001158808.1,1
NP_001158812.1,1
NP_001158813.1,0
NP_001158814.1,1
NP_001158815.1,0
NP_001158816.1,1
NP_001158818.1,1
NP_001158823.1,1
NP_001158824.1,0
NP_001158825.1,0
NP_001158826.1,0
NP_001158828.1,0
NP_001158829.1,0
NP_001158830.1,0
NP_001158834.1,0
NP_001158835.1,1
NP_001158836.1,0
NP_001158837.1,1
NP_001158838.1,0
NP_001158839.1,1
NP_001158841.1,0
NP_001158843.1,0
NP_001158844.1,0
NP_001158846.1,0
NP_001158847.1,1
NP_001158849.1,1
NP_001158850.1,1
NP_001158851.1,0
NP_001158852.1,1
NP_001158853.1,0
NP_001158856.1,0
NP_001158857.1,0
NP_001158858.1,0
NP_001158859.1,1
NP_001158861.1,0
NP_001158862.1,1
NP_001158863.1,0
NP_001158866.1,1
NP_001158867.1,0
NP_001158868.1,0
NP_001158871.1,0
NP_001158873.1,1
NP_001158874.1,0
NP_001158877.1,0
NP_001158878.1,0
NP_001158879.1,0
NP_001158881.1,1
NP_001158882.1,0
NP_001158883.1,0
NP_001159729.1,0
NP_001161824.1,0
NP_001161991.1,1
NP_001161992.1,0
NP_001165251.1,0
NP_001165258.1,1
NP_001165271.1,0
NP_001165321.1,0
NP_001165955.1,0
NP_001165956.1,0
NP_001165957.1,1
NP_001165959.1,1
NP_001165961.1,0
NP_001167030.1,0
NP_001167031.1,0
NP_001167032.1,0
NP_001167033.1,0
NP_001167034.1,0
NP_001167035.1,0
NP_001167037.1,0
NP_001167038.1,0
NP_001167039.1,0
NP_001167040.1,0
NP_001167041.1,0
NP_001167044.1,0
NP_001167045.1,0
NP_001167046.1,0
NP_001167047.1,0
NP_001167048.1,0
NP_001167049.1,1
NP_001167050.1,0
NP_001167051.1,0
NP_001167053.1,0
NP_001167055.1,0
NP_001167056.1,0
NP_001167058.1,0
NP_001167059.1,0
NP_001167061.1,0
NP_001167062.1,0
NP_001167063.1,1
NP_001167064.1,1
NP_001167066.1,0
NP_001167067.1,1
NP_001167069.1,1
NP_001167070.1,0
NP_001167071.1,1
NP_001167072.1,0
NP_001167073.1,0
NP_001167074.1,1
NP_001167075.1,0
NP_001167076.1,1
NP_001167078.1,1
NP_001167079.1,0
NP_001167080.1,0
NP_001167081.1,1
NP_001167083.1,0
NP_001167084.1,0
NP_001167085.1,0
NP_001167087.1,0
NP_001167089.1,0
NP_001167090.1,1
NP_001167094.1,0
NP_001167095.1,1
NP_001167097.1,0
NP_001167098.1,0
NP_001167099.1,0
NP_001167102.1,1
NP_001167103.1,0
NP_001167105.1,0
NP_001167106.1,0
NP_001167108.1,1
NP_001167111.1,1
NP_001167112.1,1
NP_001167113.1,1
NP_001167114.1,0
NP_001167115.1,0
NP_001167116.1,1
NP_001167117.1,0
NP_001167119.1,0
NP_001167120.1,1
NP_001167121.1,0
NP_001167123.1,0
NP_001167124.1,0
NP_001167125.1,1
NP_001167127.1,0
NP_001167128.1,0
NP_001167129.1,0
NP_001167133.1,0
NP_001167134.1,0
NP_001167135.1,1
NP_001167136.1,0
NP_001167139.1,1
NP_001167142.1,0
NP_001167143.1,0
NP_001167144.1,0
NP_001167145.1,0
NP_001167146.1,0
NP_001167148.1,0
NP_001167150.1,1
NP_001167152.1,0
NP_001167153.1,1
NP_001167154.1,0
NP_001167155.1,0
NP_001167156.1,0
NP_001167157.1,0
NP_001167158.1,0
NP_001167159.1,0
NP_001167163.1,0
NP_001167165.1,0
NP_001167167.1,0
NP_001167171.1,0
NP_001167172.1,0
NP_001167173.1,0
NP_001167174.1,0
NP_001167177.1,1
NP_001167179.1,0
NP_001167180.1,0
NP_001167181.1,0
NP_001167182.1,0
NP_001167183.1,0
NP_001167184.1,1
NP_001167186.1,0
NP_001167188.1,1
NP_001167190.1,0
NP_001167193.1,0
NP_001167195.1,0
NP_001167196.1,0
NP_001167197.1,1
NP_001167199.1,0
NP_001167200.1,0
NP_001167201.1,0
NP_001167203.1,0
NP_001167204.1,0
NP_001167206.1,0
NP_001167209.1,1
NP_001167212.1,1
NP_001167213.1,0
NP_001167214.1,0
NP_001167215.1,0
NP_001167216.1,0
NP_001167217.1,0
NP_001167218.1,0
NP_001167219.1,1
NP_001167222.1,0
NP_001167223.1,0
NP_001167224.1,0
NP_001167226.1,0
NP_001167227.1,0
NP_001167229.1,0
NP_001167230.1,1
NP_001167233.1,0
NP_001167235.1,0
NP_001167237.1,1
NP_001167238.1,0
NP_001167239.1,0
NP_001167240.1,0
NP_001167241.1,1
NP_001167242.1,1
NP_001167244.1,0
NP_001167245.1,0
NP_001167246.1,0
NP_001167247.1,0
NP_001167248.1,0
NP_001167250.1,1
NP_001167251.1,0
NP_001167253.1,0
NP_001167254.1,1
NP_001167255.1,0
NP_001167256.1,1
NP_001167257.1,0
NP_001167258.1,1
NP_001167262.1,0
NP_001167263.1,0
NP_001167265.1,0
NP_001167266.1,1
NP_001167267.1,1
NP_001167268.1,0
NP_001167269.1,0
NP_001167270.1,1
NP_001167272.1,0
NP_001167273.1,0
